703.044,-2.1
703.362,-1.89
703.679,-1.97
703.997,-1.74
704.314,-1.25
704.632,-1.46
704.949,-1.67
705.267,-1.48
705.584,-0.98
705.901,-1.82
706.218,-1.9
706.535,-1.9
706.852,-2.39
707.169,-2.38
707.486,-2.44
707.803,-2.57
708.12,-2.23
708.437,-1.74
708.754,-2.02
709.07,-1.61
709.387,-2.21
709.703,-1.87
710.02,-1.67
710.336,-1.46
710.653,-1.46
710.969,-1.61
711.285,-1.89
711.601,-2.59
711.917,-3.02
712.233,-2.59
712.549,-2.51
712.865,-2.85
713.181,-3.13
713.497,-3.62
713.813,-3.49
714.128,-3.92
714.444,-4.28
714.76,-4.43
715.075,-4.77
715.391,-4.43
715.706,-4.49
716.021,-4.64
716.337,-5.77
716.652,-5.98
716.967,-5.77
717.282,-5.41
717.597,-4.98
717.912,-5.41
718.227,-5.18
718.542,-4.69
718.857,-4.34
719.172,-4.08
719.486,-3.51
719.801,-3.36
720.116,-2.93
720.43,-2.59
720.745,-2.21
721.059,-2.49
721.373,-2.08
721.688,-1.95
722.002,-2.08
722.316,-2.51
722.63,-2.44
722.944,-2.64
723.258,-2.72
723.572,-2.44
723.886,-2.64
724.2,-2.3
724.513,-2.79
724.827,-3.13
725.141,-2.66
725.454,-2.59
725.768,-3
726.081,-2.52
726.394,-2.89
726.708,-2.41
727.021,-2.43
727.334,-2.77
727.647,-3.2
727.96,-3.07
728.273,-3.33
728.586,-2.7
728.899,-2.48
729.212,-2.82
729.525,-3.05
729.838,-2.92
730.15,-3.13
730.463,-2.85
730.775,-2.15
731.088,-1.3
731.4,-1.1
731.713,-0.82
732.025,-0.54
732.337,-0.39
732.649,-0.1
732.961,-0.08
733.274,0.54
733.585,1.66
733.897,1.66
734.209,2.07
734.521,1.79
